dataset,selector,objective,run,solution_type,thresholds,acc,rec,prec,f1,ddp,deo
heart_failure,zenith,deo,11,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,12,post,"[0.703604519367218, 0.683023989200592]",0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,12,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,13,post,"[0.061800766736269, 0.027720404788851738]",0.7959183673469388,0.7777777777777778,0.7,0.7368421052631579,0.1367521367521367,0.0357142857142857
heart_failure,zenith,deo,13,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,14,post,"[0.5016136765480042, 0.6351377367973328]",0.8367346938775511,0.6666666666666666,0.8571428571428571,0.75,0.0747863247863248,0.1071428571428571
heart_failure,zenith,deo,14,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,15,post,"[0.7782235741615295, 0.9163795709609985]",0.8367346938775511,0.6666666666666666,0.8571428571428571,0.75,0.0747863247863248,0.1071428571428571
heart_failure,zenith,deo,15,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,16,post,"[0.6120336651802063, 0.4268878102302551]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,zenith,deo,16,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,zenith,deo,17,post,"[0.7605425119400024, 0.24159665405750275]",0.7551020408163265,0.7777777777777778,0.6363636363636364,0.7,0.08760683760683757,0.0357142857142857
