dataset,selector,objective,solution_type,acc_mean,acc_std,rec_mean,rec_std,prec_mean,prec_std,f1_mean,f1_std,ddp_mean,ddp_std,deo_mean,deo_std
celeba,topsis,ddp_kl + deo_kl,post,0.8195590061780713,0.05249070497566966,0.757573730247371,0.16585123583535694,0.8714988373308283,0.07540923630723877,0.7917575096578624,0.10168273163973673,0.17102456294583715,0.03891149124293667,0.1459079040821322,0.04611927177902002
celeba,topsis,deo,baseline,0.8520781027617417,0.0,0.8345147128750096,0.0,0.855129120349911,0.0,0.8446961641351673,0.0,0.1940681930276295,0.0,0.15735358389939635,0.0
celeba,topsis,deo,post,0.6964418786880527,0.13976416217844476,0.9269321361037697,0.08344895627197173,0.6685321041820614,0.15538783114669105,0.7584972902981,0.0724226211802667,0.08401732016081179,0.08337085784457944,0.06574134222135304,0.0732847870300387
celeba,topsis,deo_kl,baseline,0.8520781027617417,0.0,0.8345147128750096,0.0,0.855129120349911,0.0,0.8446961641351673,0.0,0.1940681930276295,0.0,0.15735358389939635,0.0
celeba,topsis,deo_kl,post,0.7827021999051167,0.08322258799222816,0.725940219614955,0.25897558386090774,0.8493039509095102,0.11143732145673134,0.7344378818432258,0.1814664955421398,0.14329139305491634,0.05933475522257295,0.11217172826265095,0.058260919759482985
celeba,zenith,ddp,baseline,0.8520781027617417,0.0,0.8345147128750096,0.0,0.855129120349911,0.0,0.8446961641351673,0.0,0.1940681930276295,0.0,0.15735358389939635,0.0
celeba,zenith,ddp,post,0.8014530994301676,0.07663785251212439,0.7024278178943062,0.22897817737839304,0.8837104522299107,0.06849793372998093,0.7498182864670145,0.1529707488024509,0.1612430097818116,0.051431800833891116,0.12958502533103453,0.04440178581257389
celeba,zenith,ddp + deo,baseline,0.8520781027617417,0.0,0.8345147128750096,0.0,0.855129120349911,0.0,0.8446961641351673,0.0,0.1940681930276295,0.0,0.15735358389939635,0.0
celeba,zenith,ddp + deo,post,0.8270489181712056,0.021281513564763627,0.7969042695535823,0.11089491582718672,0.8554077579127863,0.08322119594293848,0.8142670465982471,0.03136426073845699,0.17635248422243585,0.01950472644660754,0.14744892949859786,0.0479772823607801
celeba,zenith,ddp_kl,baseline,0.8520781027617417,0.0,0.8345147128750096,0.0,0.855129120349911,0.0,0.8446961641351673,0.0,0.1940681930276295,0.0,0.15735358389939635,0.0
celeba,zenith,ddp_kl,post,0.8115355092511154,0.062290773692880885,0.8366406431422853,0.14413132435169287,0.811673139438754,0.10005137611294361,0.8065886104136425,0.08383142059970294,0.15742739909333972,0.056595817739910924,0.11992536916554539,0.05546120466121871
celeba,zenith,ddp_kl + deo_kl,baseline,0.8520781027617417,0.0,0.8345147128750096,0.0,0.855129120349911,0.0,0.8446961641351673,0.0,0.1940681930276295,0.0,0.15735358389939635,0.0
celeba,zenith,ddp_kl + deo_kl,post,0.8256896358722594,0.032504012369801494,0.7758849288407736,0.140105488501018,0.866223580521661,0.0716373038491109,0.8048139159929537,0.06431559237456264,0.1801967861026313,0.019505539510251864,0.14906895167501127,0.03652368000319134
celeba,zenith,deo,baseline,0.8520781027617417,0.0,0.8345147128750096,0.0,0.855129120349911,0.0,0.8446961641351673,0.0,0.1940681930276295,0.0,0.15735358389939635,0.0
celeba,zenith,deo,post,0.7610802829439389,0.06114204919806986,0.8977701230772632,0.1256999076670288,0.7242783991321639,0.12042467014226708,0.7842535978925262,0.04839645694385376,0.09898112961813205,0.06441402237219734,0.07362587305035682,0.06237933414770557
celeba,zenith,deo_kl,baseline,0.8520781027617417,0.0,0.8345147128750096,0.0,0.855129120349911,0.0,0.8446961641351673,0.0,0.1940681930276295,0.0,0.15735358389939635,0.0
celeba,zenith,deo_kl,post,0.7809266040863757,0.10327744302063975,0.8125299952449934,0.17070663425177743,0.8056552793228882,0.1427532080524869,0.780467328543238,0.09760738854238744,0.147085598705665,0.06461228408204601,0.11774309608632583,0.06635393119871591
