dataset,selector,objective,run,solution_type,thresholds,acc,rec,prec,f1,ddp,deo
dutch,zenith,deo_kl,1,post,"[0.13274827599525452, 0.2124185860157013]",0.8061426684280053,0.7016393442622951,0.8663473600182461,0.7753425356568775,0.15148736582490535,0.08167638565927626
dutch,zenith,deo_kl,1,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,2,post,"[0.1318860650062561, 0.21207983791828156]",0.8061426684280053,0.7012237358577695,0.8667237442922374,0.7752393107849394,0.1516638487311534,0.0810814714638376
dutch,zenith,deo_kl,2,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,3,post,"[0.35503292083740234, 0.5659979581832886]",0.8062087186261558,0.7018240591087509,0.8663284500940546,0.7754477269248431,0.15153130235155426,0.08159961796325899
dutch,zenith,deo_kl,3,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,4,post,"[0.018333645537495613, 0.024189570918679237]",0.809291061206517,0.7242669129531286,0.8535510204081632,0.7836122907819135,0.1566230532977601,0.0805628712211075
dutch,zenith,deo_kl,4,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,5,post,"[0.1359100341796875, 0.218662828207016]",0.8061426684280053,0.7012237358577695,0.8667237442922374,0.7752393107849394,0.1516638487311534,0.0810814714638376
dutch,zenith,deo_kl,5,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,6,post,"[0.02516932040452957, 0.03205231577157974]",0.8094671950682518,0.7287924266912953,0.8501858535797016,0.7848227161967278,0.159525617360551,0.07817030166102945
dutch,zenith,deo_kl,6,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,7,post,"[0.015432488173246384, 0.025029266253113747]",0.8062747688243065,0.6990995151235281,0.8689587877396395,0.7748291834071193,0.14972827604392874,0.08329487858793261
dutch,zenith,deo_kl,7,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,8,post,"[0.024904081597924232, 0.03298897296190262]",0.8093350946719506,0.7232509812976218,0.8544928801353047,0.7834133653461385,0.15653587826518583,0.08088274134767293
dutch,zenith,deo_kl,8,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,9,post,"[0.21517080068588257, 0.2830493748188019]",0.809291061206517,0.7243130916647426,0.8535125428524787,0.783623101518785,0.15662301451883104,0.08049250319633794
dutch,zenith,deo_kl,9,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,10,post,"[0.14808183908462524, 0.24040834605693817]",0.8062527520915896,0.6990071577003002,0.8689936276479706,0.7747863029124226,0.14968430073835076,0.08343561463747173
dutch,zenith,deo_kl,10,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,11,post,"[0.13015224039554596, 0.21176064014434814]",0.8063188022897402,0.6988686215654584,0.8692705341757611,0.7748112120824268,0.1499046426133896,0.08344201430871967
dutch,zenith,deo_kl,11,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,12,post,"[0.5034491419792175, 0.803770899772644]",0.8061646851607221,0.701731701685523,0.8663132090530756,0.7753852433921828,0.15144327418254017,0.08174035401279811
dutch,zenith,deo_kl,12,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,13,post,"[0.02721664123237133, 0.03569254279136658]",0.8094231616028181,0.7246825213576541,0.853483439386523,0.7838269816692472,0.15653475367624248,0.08074837661042478
dutch,zenith,deo_kl,13,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,14,post,"[0.01738482527434826, 0.023046988993883133]",0.8093130779392338,0.7232048025860078,0.8544849410737669,0.7833829377485432,0.15657993112862195,0.08074840496938163
dutch,zenith,deo_kl,14,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,15,post,"[0.09261483699083328, 0.12217555195093155]",0.809291061206517,0.7242669129531286,0.8535510204081632,0.7836122907819135,0.1566230532977601,0.0805628712211075
dutch,zenith,deo_kl,15,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,16,post,"[0.03641952574253082, 0.04571770876646042]",0.8094231616028181,0.72990071577003,0.8491914253478752,0.7850402304559452,0.16014111652292612,0.07730028667880362
dutch,zenith,deo_kl,16,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,17,post,"[0.031322501599788666, 0.039897073060274124]",0.8094892118009688,0.7287924266912953,0.850231656071544,0.7848422308973817,0.15948160327604394,0.07817030166102945
dutch,zenith,deo_kl,17,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,18,post,"[0.026448123157024384, 0.034682415425777435]",0.8094231616028181,0.7246825213576541,0.853483439386523,0.7838269816692472,0.15653475367624248,0.08074837661042478
dutch,zenith,deo_kl,18,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,deo_kl,19,post,"[0.025328241288661957, 0.03324770927429199]",0.8093791281373844,0.7245901639344262,0.8534675006799021,0.7837662337662338,0.15653479245517155,0.08068440825690315
dutch,zenith,deo_kl,19,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,0,post,"[0.24463042616844177, 0.39444029331207275]",0.8062527520915896,0.6998383745093512,0.8682325981094242,0.7749936077729481,0.14977166966557054,0.08298780780386306
dutch,zenith,ddp + deo,0,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,1,post,"[0.4316093623638153, 0.6970192790031433]",0.806340819022457,0.6996536596628954,0.8686005847617956,0.7750268555936365,0.1500361031829745,0.08285987109681969
dutch,zenith,ddp + deo,1,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,2,post,"[0.02653571404516697, 0.03378535062074661]",0.8094011448701013,0.7288386054029092,0.850010771219302,0.7847748800437561,0.15956955388719984,0.07809993363626
dutch,zenith,ddp + deo,2,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,3,post,"[0.1526898741722107, 0.01974732056260109]",0.6344782034346103,0.9707688755483722,0.5683003973939607,0.7169116393274904,0.06599347738412853,0.0038067834700253878
dutch,zenith,ddp + deo,3,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,4,post,"[0.1427573561668396, 0.229014590382576]",0.806186701893439,0.7013622719926114,0.8666971011184661,0.7753133055973863,0.15166377117329527,0.08127977619565052
dutch,zenith,ddp + deo,4,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,5,post,"[0.03085867129266262, 0.03874018415808678]",0.8094231616028181,0.72990071577003,0.8491914253478752,0.7850402304559452,0.16014111652292612,0.07730028667880362
dutch,zenith,ddp + deo,5,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,6,post,"[0.1696266084909439, 0.2756049335002899]",0.8062747688243065,0.6988686215654584,0.8691706868826097,0.7747715463178642,0.14981653688651736,0.08344201430871967
dutch,zenith,ddp + deo,6,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,7,post,"[0.15515802800655365, 0.2512223422527313]",0.806362835755174,0.6994689448164396,0.8688195480096363,0.7750006395661183,0.1501683781100701,0.08273193438977633
dutch,zenith,ddp + deo,7,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,8,post,"[0.05055912584066391, 0.06655693054199219]",0.809291061206517,0.7243130916647426,0.8535125428524787,0.783623101518785,0.15662301451883104,0.08049250319633794
dutch,zenith,ddp + deo,8,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,9,post,"[0.09906414151191711, 0.13061119616031647]",0.809291061206517,0.7242669129531286,0.8535510204081632,0.7836122907819135,0.1566230532977601,0.0805628712211075
dutch,zenith,ddp + deo,9,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,10,post,"[0.1388009637594223, 0.22304365038871765]",0.8061426684280053,0.7012237358577695,0.8667237442922374,0.7752393107849394,0.1516638487311534,0.0810814714638376
dutch,zenith,ddp + deo,10,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,11,post,"[0.13724543154239655, 0.22180131077766418]",0.806362835755174,0.6994689448164396,0.8688195480096363,0.7750006395661183,0.1501683781100701,0.08273193438977633
dutch,zenith,ddp + deo,11,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,12,post,"[0.11660449206829071, 0.1539175659418106]",0.8091369440774989,0.723943661971831,0.8534952090592335,0.7833995452614747,0.15657915555004032,0.08044133418531207
dutch,zenith,ddp + deo,12,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,13,post,"[0.09112066775560379, 0.11970233917236328]",0.8093571114046676,0.7245439852228123,0.8534595300261096,0.7837358575388996,0.1564907783706645,0.08075477628167271
dutch,zenith,ddp + deo,13,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,14,post,"[0.10259401798248291, 0.1650450974702835]",0.8061426684280053,0.7012237358577695,0.8667237442922374,0.7752393107849394,0.1516638487311534,0.0810814714638376
dutch,zenith,ddp + deo,14,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,15,post,"[0.15519191324710846, 0.2478441596031189]",0.8061646851607221,0.701731701685523,0.8663132090530756,0.7753852433921828,0.15144327418254017,0.08174035401279811
dutch,zenith,ddp + deo,15,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,16,post,"[0.6336994767189026, 0.03072173148393631]",0.5540070453544694,0.992241976448857,0.5168125841831827,0.6796349891667062,0.01971346249301975,0.0015866080082441725
dutch,zenith,ddp + deo,16,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,17,post,"[0.023734262213110924, 0.031354378908872604]",0.8092690444738001,0.7235742322789194,0.8540826338166357,0.783430414239644,0.15701991685797606,0.0803901651742861
dutch,zenith,ddp + deo,17,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,18,post,"[0.16745665669441223, 0.2669335603713989]",0.806186701893439,0.7018240591087509,0.8662790697674418,0.7754279445904232,0.1515753164360613,0.08159961796325899
dutch,zenith,ddp + deo,18,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp + deo,19,post,"[0.07812287658452988, 0.09953068941831589]",0.8094892118009688,0.7287924266912953,0.850231656071544,0.7848422308973817,0.15948160327604394,0.07817030166102945
dutch,zenith,ddp + deo,19,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,0,post,"[0.02210383117198944, 0.029086904600262642]",0.809291061206517,0.7243130916647426,0.8535125428524787,0.783623101518785,0.15662301451883104,0.08049250319633794
dutch,zenith,ddp_kl + deo_kl,0,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,1,post,"[0.13226908445358276, 0.2126861810684204]",0.8061426684280053,0.7012237358577695,0.8667237442922374,0.7752393107849394,0.1516638487311534,0.0810814714638376
dutch,zenith,ddp_kl + deo_kl,1,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,2,post,"[0.03396608307957649, 0.0450325608253479]",0.8093130779392338,0.7232048025860078,0.8544849410737669,0.7833829377485432,0.15657993112862195,0.08074840496938163
dutch,zenith,ddp_kl + deo_kl,2,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,3,post,"[0.022746412083506584, 0.02903537079691887]",0.8094892118009688,0.7287000692680674,0.850307145166505,0.7848208290851217,0.15948168083390207,0.07810633330750771
dutch,zenith,ddp_kl + deo_kl,3,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,4,post,"[0.030744042247533798, 0.039137545973062515]",0.8094011448701013,0.7288386054029092,0.850010771219302,0.7847748800437561,0.15956955388719984,0.07809993363626
dutch,zenith,ddp_kl + deo_kl,4,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,5,post,"[0.02122511900961399, 0.02705928310751915]",0.8094892118009688,0.7287924266912953,0.850231656071544,0.7848422308973817,0.15948160327604394,0.07817030166102945
dutch,zenith,ddp_kl + deo_kl,5,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,6,post,"[0.03751897066831589, 0.049208175390958786]",0.8094231616028181,0.7246825213576541,0.853483439386523,0.7838269816692472,0.15653475367624248,0.08074837661042478
dutch,zenith,ddp_kl + deo_kl,6,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,7,post,"[0.08113177120685577, 0.10699544847011566]",0.809291061206517,0.7242669129531286,0.8535510204081632,0.7836122907819135,0.1566230532977601,0.0805628712211075
dutch,zenith,ddp_kl + deo_kl,7,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,8,post,"[0.07754356414079666, 0.10218968987464905]",0.809291061206517,0.7242669129531286,0.8535510204081632,0.7836122907819135,0.1566230532977601,0.0805628712211075
dutch,zenith,ddp_kl + deo_kl,8,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,9,post,"[0.12967632710933685, 0.20896399021148682]",0.8062087186261558,0.699976910644193,0.8680066426158163,0.7749884963443939,0.1497715145498542,0.08277670372955448
dutch,zenith,ddp_kl + deo_kl,9,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,10,post,"[0.14511774480342865, 0.2344399243593216]",0.8064068692206077,0.6995613022396675,0.8688345950906171,0.7750633138062469,0.15016833933114104,0.08279590274329807
dutch,zenith,ddp_kl + deo_kl,10,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,11,post,"[0.022189436480402946, 0.029159920290112495]",0.8093350946719506,0.7244978065111983,0.8534515585051407,0.7837054797941955,0.15644676428615745,0.08082514430644216
dutch,zenith,ddp_kl + deo_kl,11,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,12,post,"[0.03168328478932381, 0.039790078997612]",0.8094231616028181,0.72990071577003,0.8491914253478752,0.7850402304559452,0.16014111652292612,0.07730028667880362
dutch,zenith,ddp_kl + deo_kl,12,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,13,post,"[0.024666085839271545, 0.03233335539698601]",0.8094231616028181,0.7246825213576541,0.853483439386523,0.7838269816692472,0.15653475367624248,0.08074837661042478
dutch,zenith,ddp_kl + deo_kl,13,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,14,post,"[0.1452416181564331, 0.2315298318862915]",0.806186701893439,0.7018240591087509,0.8662790697674418,0.7754279445904232,0.1515753164360613,0.08159961796325899
dutch,zenith,ddp_kl + deo_kl,14,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,15,post,"[0.03745247796177864, 0.04775657877326012]",0.8094892118009688,0.7287924266912953,0.850231656071544,0.7848422308973817,0.15948160327604394,0.07817030166102945
dutch,zenith,ddp_kl + deo_kl,15,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,16,post,"[0.1341249644756317, 0.2199014276266098]",0.8062967855570233,0.6985915492957746,0.8694752571986896,0.7747221795462693,0.15003695631941427,0.08345481365121532
dutch,zenith,ddp_kl + deo_kl,16,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,17,post,"[0.13486212491989136, 0.21695230901241302]",0.8061426684280053,0.7012237358577695,0.8667237442922374,0.7752393107849394,0.1516638487311534,0.0810814714638376
dutch,zenith,ddp_kl + deo_kl,17,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,18,post,"[0.14301249384880066, 0.2284156233072281]",0.8061646851607221,0.701731701685523,0.8663132090530756,0.7753852433921828,0.15144327418254017,0.08174035401279811
dutch,zenith,ddp_kl + deo_kl,18,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
dutch,zenith,ddp_kl + deo_kl,19,post,"[0.16028088331222534, 0.2620856761932373]",0.8062967855570233,0.6986377280073885,0.8694327912188955,0.7747337156902908,0.1500369175404852,0.08338444562644576
dutch,zenith,ddp_kl + deo_kl,19,baseline,,0.80962131219727,0.7603324867236204,0.8264732456580665,0.7920244365875364,0.17618795371347018,0.05876755717194049
heart_failure,topsis,ddp,0,post,"[0.027642546221613884, 0.004913649056106806]",0.7755102040816326,0.9444444444444444,0.6296296296296297,0.7555555555555555,0.017094017094017144,0.0714285714285714
heart_failure,topsis,ddp,0,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,1,post,"[0.09274667501449585, 0.19388562440872192]",0.7755102040816326,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.04059829059829059,0.07142857142857145
heart_failure,topsis,ddp,1,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,2,post,"[0.7897056937217712, 0.4184405505657196]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,ddp,2,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,3,post,"[0.108995720744133, 0.09536784887313843]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp,3,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,4,post,"[0.10057301074266434, 0.08801987022161484]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp,4,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,5,post,"[0.029316667467355728, 0.9569863677024841]",0.6326530612244898,0.0,0.0,0.0,0.0,0.0
heart_failure,topsis,ddp,5,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,6,post,"[0.11446914076805115, 0.10112489014863968]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp,6,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,7,post,"[0.025035541504621506, 0.00635962188243866]",0.7755102040816326,0.8333333333333334,0.6521739130434783,0.7317073170731707,0.010683760683760646,0.2142857142857143
heart_failure,topsis,ddp,7,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,8,post,"[0.03195652738213539, 0.006682238075882196]",0.7959183673469388,0.9444444444444444,0.6538461538461539,0.7727272727272727,0.09401709401709402,0.0714285714285714
heart_failure,topsis,ddp,8,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,9,post,"[0.09676232188940048, 0.08540225028991699]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp,9,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,10,post,"[0.10896384716033936, 0.09527204930782318]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp,10,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,11,post,"[0.37972697615623474, 0.2004607915878296]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,ddp,11,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,12,post,"[0.4133625328540802, 0.21760591864585876]",0.8163265306122449,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.10897435897435898,0.0357142857142857
heart_failure,topsis,ddp,12,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,13,post,"[0.10423401743173599, 0.091563381254673]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp,13,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,14,post,"[-0.0007722857408225536, 0.025397177785634995]",0.3673469387755102,1.0,0.3673469387755102,0.5373134328358209,0.0,0.0
heart_failure,topsis,ddp,14,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,15,post,"[0.11379897594451904, 0.09959594160318375]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp,15,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,16,post,"[0.5058587789535522, 0.12474620342254639]",0.7551020408163265,0.8333333333333334,0.625,0.7142857142857143,0.038461538461538436,0.2142857142857143
heart_failure,topsis,ddp,16,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,17,post,"[0.011775213293731213, -0.0017159844283014536]",0.6326530612244898,0.0,0.0,0.0,0.0,0.0
heart_failure,topsis,ddp,17,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,18,post,"[0.10523329675197601, 0.09051699191331863]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp,18,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,ddp,19,post,"[0.1131482720375061, 0.09912154823541641]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,ddp,19,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,0,post,"[0.7655262351036072, 0.5338373184204102]",0.8571428571428571,0.7777777777777778,0.8235294117647058,0.8,0.053418803418803396,0.0357142857142857
heart_failure,topsis,deo,0,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,1,post,"[0.18264459073543549, 1.3360497951507568]",0.6938775510204082,0.16666666666666666,1.0,0.2857142857142857,0.08333333333333333,0.21428571428571427
heart_failure,topsis,deo,1,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,2,post,"[0.16409558057785034, 1.1920597553253174]",0.6938775510204082,0.16666666666666666,1.0,0.2857142857142857,0.08333333333333333,0.21428571428571427
heart_failure,topsis,deo,2,baseline,,0.8163265306122449,0.6666666666666666,0.8,0.7272727272727273,0.002136752136752129,0.1071428571428571
heart_failure,topsis,deo,3,post,"[0.1620137244462967, 1.1990785598754883]",0.6938775510204082,0.16666666666666666,1.0,0.2857142857142857,0.08333333333333333,0.21428571428571427
